sinif,split,orijinal_yol,yeni_yol,dosya_adi
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/987/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00486.jpg,real_train_00486.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/447/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00487.jpg,real_train_00487.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/608/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00488.jpg,real_train_00488.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/232/frame_000026.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00489.jpg,real_train_00489.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/028/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00490.jpg,real_train_00490.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/398/frame_000001.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00491.jpg,real_train_00491.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/987/frame_000029.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00492.jpg,real_train_00492.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/380/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00493.jpg,real_train_00493.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/088/frame_000035.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00494.jpg,real_train_00494.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/403/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00495.jpg,real_train_00495.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/889/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00496.jpg,real_train_00496.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/644/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00497.jpg,real_train_00497.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/336/frame_000021.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00498.jpg,real_train_00498.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/682/frame_000043.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00499.jpg,real_train_00499.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/556/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00500.jpg,real_train_00500.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/898/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00501.jpg,real_train_00501.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/793/frame_000030.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00502.jpg,real_train_00502.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/729/frame_000022.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00503.jpg,real_train_00503.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/950/frame_000027.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00504.jpg,real_train_00504.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/506/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00505.jpg,real_train_00505.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/050/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00506.jpg,real_train_00506.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/384/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00507.jpg,real_train_00507.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/406/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00508.jpg,real_train_00508.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/262/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00509.jpg,real_train_00509.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/380/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00510.jpg,real_train_00510.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/119/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00511.jpg,real_train_00511.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/706/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00512.jpg,real_train_00512.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/155/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00513.jpg,real_train_00513.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/523/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00514.jpg,real_train_00514.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/400/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00515.jpg,real_train_00515.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/483/frame_000014.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00516.jpg,real_train_00516.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/784/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00517.jpg,real_train_00517.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/771/frame_000004.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00518.jpg,real_train_00518.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/207/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00519.jpg,real_train_00519.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/304/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00520.jpg,real_train_00520.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/796/frame_000036.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00521.jpg,real_train_00521.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/435/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00522.jpg,real_train_00522.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/700/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00523.jpg,real_train_00523.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/780/frame_000013.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00524.jpg,real_train_00524.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/000/frame_000020.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00525.jpg,real_train_00525.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/911/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00526.jpg,real_train_00526.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/795/frame_000011.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00527.jpg,real_train_00527.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/160/frame_000024.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00528.jpg,real_train_00528.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/728/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00529.jpg,real_train_00529.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/122/frame_000003.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00530.jpg,real_train_00530.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/049/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00531.jpg,real_train_00531.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/153/frame_000029.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00532.jpg,real_train_00532.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/124/frame_000015.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00533.jpg,real_train_00533.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/507/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00534.jpg,real_train_00534.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/948/frame_000019.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00535.jpg,real_train_00535.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/997/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00536.jpg,real_train_00536.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/780/frame_000018.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00537.jpg,real_train_00537.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/239/frame_000007.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00538.jpg,real_train_00538.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/702/frame_000021.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00539.jpg,real_train_00539.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/942/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00540.jpg,real_train_00540.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/514/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00541.jpg,real_train_00541.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/496/frame_000052.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00542.jpg,real_train_00542.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/543/frame_000027.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00543.jpg,real_train_00543.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/943/frame_000023.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00544.jpg,real_train_00544.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/105/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00545.jpg,real_train_00545.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/063/frame_000045.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00546.jpg,real_train_00546.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/838/frame_000012.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00547.jpg,real_train_00547.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/126/frame_000010.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00548.jpg,real_train_00548.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/717/frame_000004.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00549.jpg,real_train_00549.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/800/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00550.jpg,real_train_00550.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/715/frame_000037.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00551.jpg,real_train_00551.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/495/frame_000017.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00552.jpg,real_train_00552.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/019/frame_000009.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00553.jpg,real_train_00553.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/910/frame_000008.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00554.jpg,real_train_00554.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/418/frame_000000.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00555.jpg,real_train_00555.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/529/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00556.jpg,real_train_00556.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/522/frame_000025.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00557.jpg,real_train_00557.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/434/frame_000002.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00558.jpg,real_train_00558.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/001/frame_000006.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00559.jpg,real_train_00559.jpg
Real,train,/content/drive/MyDrive/AISC DeepFake Çalışmaları/FaceForensics_Projesi/real_frames/train/878/frame_000005.jpg,/content/drive/MyDrive/AISC DeepFake Çalışmaları/Deney 1 Frame/Real/train/real_train_00560.jpg,real_train_00560.jpg
